customer_id,first_name,last_name,age,state,region,occupation,annual_income,credit_score,customer_segment,risk_tier,account_open_date,is_digital_customer,num_products,is_active
ACB-C013012,Carlos,Miller,31,NC,Southeast,Government Employee,73454.34,695.0,Emerging Affluent,3,2017-04-17,1,4,0
ACB-C013013,James,Rodriguez,43,IL,Midwest,Self-Employed,71108.71,623.0,Emerging Affluent,3,2018-08-31,0,4,1
ACB-C013014,Thomas,Martin,71,CA,West,Government Employee,167771.16,644.0,Affluent,3,2020-04-09,0,1,1
ACB-C013015,Thomas,Lopez,46,VA,Northeast,Self-Employed,127760.21,695.0,Affluent,3,2017-01-22,1,2,1
ACB-C013016,Barbara,Garcia,40,NC,Southeast,Retired,66210.27,609.0,Mass Market,5,2023-01-30,1,3,1
ACB-C013017,Hassan,Jones,32,AZ,West,Employed - Part Time,57980.71,568.0,Mass Market,5,2023-01-04,1,2,1
ACB-C013018,Daniel,Smith,51,GA,Southeast,Unemployed,75316.38,684.0,Emerging Affluent,2,2022-08-02,0,5,1
ACB-C013019,David,Martin,62,NY,Northeast,Government Employee,124241.79,765.0,Affluent,1,2016-10-26,1,1,1
ACB-C013020,Diana,Kowalski,18,PA,Northeast,Student,44469.76,698.0,Mass Market,1,2024-04-03,1,3,1
ACB-C013021,Angela,Kowalski,28,NC,Southeast,Employed - Part Time,,717.0,Mass Market,1,2022-09-15,1,5,1
ACB-C013022,Fatima,Ahmed,55,TN,South,Employed - Part Time,122875.78,790.0,Affluent,1,2016-07-23,1,2,1
ACB-C013023,Diana,Okafor,27,VA,Northeast,Student,28580.73,753.0,Mass Market,2,2026-01-17,0,3,1
ACB-C013024,Robert,Rodriguez,32,OH,Midwest,Employed - Part Time,52933.74,727.0,Mass Market,1,2023-12-26,0,2,1
ACB-C013025,Susan,Smith,57,GA,Southeast,,88419.81,606.0,Affluent,3,2016-05-24,1,2,1
ACB-C013026,Robert,Kim,63,TX,South,Employed - Part Time,84694.65,710.0,Affluent,1,2024-05-03,1,3,1
ACB-C013027,Wei,Smith,32,TX,South,Government Employee,43220.13,632.0,Mass Market,3,2023-11-18,1,3,1
ACB-C013028,Mark,Russo,33,CA,West,Employed - Part Time,57057.0,754.0,Mass Market,1,2018-06-23,1,3,1
ACB-C013029,Fatima,Miller,52,CA,West,Unemployed,43453.7,571.0,Mass Market,4,2017-01-02,1,2,1
ACB-C013030,Marcus,Thomas,49,CA,West,Employed - Part Time,190318.36,,Affluent,3,2019-08-25,1,5,1
ACB-C013031,Wei,Kowalski,72,FL,Southeast,Retired,282429.12,697.0,High Net Worth,2,2025-01-22,1,2,1
ACB-C013032,Priya,Kim,28,FL,Southeast,Self-Employed,163388.68,644.0,Emerging Affluent,4,2018-07-27,0,4,1
ACB-C013033,Robert,Williams,40,NY,Northeast,Employed - Full Time,48347.61,724.0,Mass Market,1,2017-08-02,1,4,1
ACB-C013034,Kevin,Park,36,TX,South,Student,118738.25,606.0,Mass Market,4,2020-11-06,0,1,1
ACB-C013035,Karen,Park,46,TX,South,Student,73531.0,745.0,Emerging Affluent,3,2020-02-06,0,2,1
ACB-C013036,Mark,Thomas,42,OH,Midwest,Retired,58858.53,707.0,Mass Market,2,2020-05-14,1,3,1
ACB-C013037,Michael,Thomas,41,GA,Southeast,Employed - Full Time,77323.21,746.0,Emerging Affluent,1,2016-04-07,1,3,1
ACB-C013038,Jennifer,Lopez,39,NY,Northeast,Employed - Part Time,83497.06,740.0,Emerging Affluent,1,2015-07-18,0,4,1
ACB-C013039,Priya,Moore,44,NC,Southeast,Government Employee,34240.99,612.0,Mass Market,4,2016-03-05,1,5,1
ACB-C013040,Michael,Jackson,41,AZ,West,Government Employee,156578.8,660.0,Affluent,3,2020-01-22,1,2,1
ACB-C013041,Marcus,Lopez,46,NY,Northeast,Unemployed,26895.73,723.0,Mass Market,2,2025-09-26,1,3,1
ACB-C013042,Thomas,Wilson,36,NC,Southeast,Student,70952.42,762.0,Emerging Affluent,2,2015-12-14,0,4,1
ACB-C013043,Hassan,Jones,35,VA,Northeast,Government Employee,35595.8,736.0,Mass Market,1,2015-12-12,0,2,1
ACB-C013044,Susan,Nguyen,41,AZ,West,Employed - Part Time,63697.73,738.0,Emerging Affluent,1,2019-11-30,1,2,0
ACB-C013045,Hassan,Taylor,44,NY,Northeast,Unemployed,103342.08,681.0,Emerging Affluent,4,2020-03-20,0,3,0
ACB-C013046,Charles,Rodriguez,43,NC,Southeast,Retired,51974.46,692.0,Mass Market,2,2018-06-04,1,2,1
ACB-C013047,Daniel,Jackson,31,CA,West,Unemployed,20875.91,701.0,Mass Market,2,2018-02-01,1,1,1
ACB-C013048,Jennifer,Johnson,30,GA,Southeast,Retired,63159.56,563.0,Mass Market,5,2026-03-24,1,1,1
ACB-C013049,Jessica,Wilson,26,PA,Northeast,Unemployed,44552.81,692.0,Mass Market,2,2022-03-02,0,2,1
ACB-C013050,Nancy,Wilson,32,GA,Southeast,Retired,99516.59,716.0,Emerging Affluent,2,2022-03-30,1,1,1
ACB-C013051,Karen,Brown,37,VA,Northeast,Self-Employed,46779.3,668.0,Mass Market,2,2023-09-10,1,3,1
ACB-C013052,Daniel,Williams,21,NY,Northeast,Retired,26408.54,587.0,Mass Market,3,2023-11-17,0,4,1
ACB-C013053,Hassan,Nguyen,32,PA,Northeast,Employed - Part Time,78149.62,604.0,Mass Market,3,2015-06-07,1,1,1
ACB-C013054,James,Park,31,GA,Southeast,Self-Employed,97072.74,784.0,Emerging Affluent,1,2021-06-30,1,5,1
ACB-C013055,Fatima,Singh,32,TX,South,,75841.98,740.0,Emerging Affluent,3,2026-01-15,0,1,1
ACB-C013056,Jessica,Garcia,41,NC,Southeast,Unemployed,28272.71,537.0,Mass Market,4,2015-07-12,0,2,1
ACB-C013057,Fatima,Singh,31,FL,Southeast,Retired,84354.13,663.0,Emerging Affluent,3,2024-04-22,0,2,0
ACB-C013058,Michael,Anderson,51,TX,South,Self-Employed,145403.26,642.0,Affluent,4,2016-07-10,0,3,1
ACB-C013059,Patricia,Okafor,21,AZ,West,Unemployed,29124.81,677.0,Mass Market,2,2015-11-25,0,4,1
ACB-C013060,Michael,Chen,48,FL,Southeast,Employed - Full Time,71302.91,767.0,Emerging Affluent,1,2019-06-28,0,3,1
ACB-C013061,Kevin,Jones,18,IL,Midwest,Retired,21069.52,685.0,Mass Market,3,2015-10-22,0,1,1
ACB-C013062,Aisha,Chen,37,FL,Southeast,Government Employee,21180.7,752.0,Mass Market,1,2019-09-07,1,5,1
ACB-C013063,Michael,Smith,28,CA,West,Self-Employed,28316.17,777.0,Mass Market,1,2020-02-24,1,2,1
ACB-C013064,Patricia,Patel,34,PA,Northeast,Unemployed,45383.66,747.0,Mass Market,1,2026-01-09,0,3,1
ACB-C013065,Angela,Davis,66,FL,Southeast,Self-Employed,102741.67,703.0,Affluent,3,2015-02-28,1,4,0
ACB-C013066,Sarah,Park,29,NC,Southeast,Self-Employed,67539.13,758.0,Mass Market,1,2022-11-02,0,4,1
ACB-C013067,Linda,Smith,44,NC,Southeast,Student,32741.4,,Mass Market,2,2016-10-22,1,1,1
ACB-C013068,Kevin,Wilson,40,GA,Southeast,Self-Employed,38124.71,798.0,Mass Market,1,2023-04-04,0,1,0
ACB-C013069,Nancy,Martin,19,TN,South,Employed - Full Time,107212.98,646.0,Emerging Affluent,3,2018-09-06,0,5,1
ACB-C013070,Mark,Russo,28,OH,Midwest,Retired,62388.27,634.0,Emerging Affluent,3,2023-11-28,1,2,0
ACB-C013071,Daniel,Lopez,59,NY,Northeast,Retired,44625.46,714.0,Mass Market,2,2019-10-10,0,3,0
ACB-C013072,James,Williams,43,TN,South,Retired,178947.36,618.0,Affluent,3,2018-06-01,1,4,1
ACB-C013073,Michael,Anderson,61,CA,West,Self-Employed,580591.79,582.0,High Net Worth,3,2015-03-02,1,2,1
ACB-C013074,Marcus,Hernandez,37,GA,Southeast,Retired,63399.94,591.0,Mass Market,3,2021-04-24,0,5,1
ACB-C013075,Barbara,Thomas,51,VA,Northeast,,85625.87,739.0,Emerging Affluent,2,2020-12-16,0,1,1
ACB-C013076,Patricia,Kim,57,NC,Southeast,Government Employee,,636.0,Mass Market,3,2023-05-25,1,2,1
ACB-C013077,Sarah,Williams,32,AZ,West,Government Employee,26387.03,477.0,Mass Market,5,2023-09-17,1,2,1
ACB-C013078,Diana,Garcia,30,NC,Southeast,Student,101925.03,732.0,Mass Market,1,2018-08-02,1,1,1
ACB-C013079,Hassan,Brown,25,AZ,West,Employed - Full Time,48595.14,678.0,Mass Market,2,2019-07-10,1,2,1
ACB-C013080,Daniel,Brown,73,VA,Northeast,Student,318584.85,671.0,High Net Worth,2,2020-09-30,0,2,1
ACB-C013081,Maria,Jackson,33,FL,Southeast,Retired,28400.67,642.0,Mass Market,3,2022-07-03,1,4,0
ACB-C013082,Maria,Anderson,56,CA,West,Government Employee,47209.83,703.0,Emerging Affluent,3,2019-05-23,1,3,0
ACB-C013083,Carlos,Smith,41,NY,Northeast,Unemployed,36444.45,725.0,Mass Market,2,2022-05-03,1,4,1
ACB-C013084,Hassan,Russo,51,OH,Midwest,Employed - Part Time,71938.5,699.0,Emerging Affluent,2,2020-11-02,0,3,1
ACB-C013085,Wei,Patel,25,CA,West,Government Employee,44070.59,575.0,Mass Market,5,2023-10-22,0,3,1
ACB-C013086,Priya,Williams,25,TX,South,Government Employee,79719.2,687.0,Emerging Affluent,3,2017-09-03,1,2,1
ACB-C013087,Jessica,Jackson,30,FL,Southeast,Student,35407.59,579.0,Mass Market,5,2021-05-26,0,3,1
ACB-C013088,Charles,Williams,54,VA,Northeast,Employed - Full Time,152662.64,626.0,Affluent,4,2025-02-16,1,3,1
ACB-C013089,Hassan,Singh,53,OH,Midwest,Employed - Full Time,83341.78,698.0,Affluent,2,2015-08-25,0,4,1
ACB-C013090,John,Brown,38,NY,Northeast,Unemployed,121234.25,806.0,Emerging Affluent,1,2024-12-28,1,2,1
ACB-C013091,Elena,Kim,43,CA,West,,35162.35,653.0,Mass Market,3,2024-02-06,1,2,1
ACB-C013092,Wei,Chen,38,FL,Southeast,Government Employee,47383.51,724.0,Mass Market,2,2019-08-04,1,1,1
ACB-C013093,Carlos,Jones,48,CA,West,Employed - Part Time,119709.09,687.0,Affluent,2,2019-02-23,1,3,1
ACB-C013094,Karen,Kowalski,46,TX,South,Student,43919.85,734.0,Mass Market,2,2017-07-12,1,2,0
ACB-C013095,Angela,Kim,45,TN,South,Student,,611.0,Mass Market,5,2015-12-08,1,3,1
ACB-C013096,Angela,Nguyen,49,PA,Northeast,Employed - Full Time,189716.62,764.0,Mass Market,1,2023-09-10,0,4,1
ACB-C013097,Kevin,Patel,30,CA,West,Student,21685.74,778.0,Mass Market,1,2017-05-24,1,4,1
ACB-C013098,Maria,Ahmed,46,TX,South,Employed - Part Time,30845.82,701.0,Mass Market,3,2019-08-12,1,3,1
ACB-C013099,Diana,Davis,53,FL,Southeast,Student,47382.8,652.0,Emerging Affluent,4,2019-06-28,0,1,1
ACB-C013100,Marcus,Kowalski,29,NY,Northeast,Student,50069.92,606.0,Mass Market,4,2021-09-12,1,2,1
ACB-C013101,Karen,Kim,49,CA,West,Employed - Part Time,51789.63,684.0,Mass Market,3,2019-10-22,1,4,1
ACB-C013102,John,Lee,28,FL,Southeast,Retired,77443.91,741.0,Mass Market,1,2021-10-21,1,3,1
ACB-C013103,Wei,Kowalski,47,CA,West,Student,45260.14,713.0,Mass Market,2,2023-02-04,1,3,1
ACB-C013104,Kevin,Lee,49,IL,Midwest,Unemployed,114727.44,589.0,Emerging Affluent,4,2025-05-27,1,3,0
ACB-C013105,Kevin,Park,21,OH,Midwest,Employed - Full Time,69351.77,660.0,Mass Market,2,2016-03-21,1,1,1
ACB-C013106,Daniel,Davis,39,NC,Southeast,,70007.27,689.0,Emerging Affluent,3,2020-02-26,1,3,1
ACB-C013107,Charles,Miller,18,FL,Southeast,Employed - Full Time,33681.72,684.0,Mass Market,2,2020-08-29,0,2,1
ACB-C013108,Carlos,Smith,37,TN,South,Government Employee,41957.27,768.0,Mass Market,1,2019-11-12,1,3,1
ACB-C013109,John,Garcia,43,VA,Northeast,Unemployed,34014.12,695.0,Mass Market,3,2015-07-15,1,3,1
ACB-C013110,Robert,Hernandez,45,CA,West,Employed - Full Time,45712.4,601.0,Mass Market,4,2021-12-13,0,1,1
ACB-C013111,Angela,Lopez,40,CA,West,Retired,105055.13,618.0,Affluent,5,2015-04-12,1,3,1
ACB-C013112,Wei,Martin,50,GA,Southeast,Retired,50904.76,592.0,Mass Market,4,2019-11-08,1,3,1
ACB-C013113,Kevin,Kowalski,64,TX,South,Employed - Full Time,41324.23,644.0,Emerging Affluent,3,2019-01-22,1,2,1
ACB-C013114,Jessica,Chen,44,NY,Northeast,Student,149316.38,644.0,Affluent,3,2022-06-28,0,3,1
ACB-C013115,Sarah,Moore,56,NC,Southeast,Government Employee,,597.0,Emerging Affluent,4,2019-08-18,0,2,1
ACB-C013116,Charles,Ahmed,34,GA,Southeast,Employed - Full Time,55817.1,741.0,Mass Market,1,2026-03-16,1,4,1
ACB-C013117,Charles,Thomas,58,FL,Southeast,Unemployed,15659.88,550.0,Mass Market,5,2023-09-19,1,3,1
ACB-C013118,David,Martin,67,GA,Southeast,Student,142290.6,761.0,Affluent,3,2022-05-05,1,3,1
ACB-C013119,Daniel,Chen,39,VA,Northeast,Employed - Part Time,84749.16,515.0,Emerging Affluent,5,2025-04-08,0,5,1
ACB-C013120,Mark,Park,38,CA,West,Government Employee,199391.54,710.0,Emerging Affluent,3,2023-10-07,1,4,1
ACB-C013121,Robert,Jones,41,NC,Southeast,Employed - Part Time,47372.38,746.0,Mass Market,1,2018-09-15,1,2,1
ACB-C013122,Hassan,Smith,47,TX,South,Government Employee,85662.82,739.0,Affluent,1,2026-01-10,1,1,1
ACB-C013123,Marcus,Anderson,50,TX,South,Retired,40466.71,732.0,Emerging Affluent,2,2025-10-08,1,1,1
ACB-C013124,Elena,Okafor,40,GA,Southeast,Self-Employed,40478.66,,Mass Market,2,2021-05-26,1,3,1
ACB-C013125,Karen,Jones,31,TX,South,Self-Employed,54172.9,685.0,Emerging Affluent,2,2020-07-28,1,2,1
ACB-C013126,Karen,Davis,26,TX,South,Unemployed,61577.62,723.0,Mass Market,3,2016-09-28,1,4,1
ACB-C013127,Nancy,Brown,30,CA,West,Retired,85698.75,673.0,Mass Market,2,2017-05-28,1,1,0
ACB-C013128,Diana,Okafor,58,GA,Southeast,,64624.61,759.0,Affluent,1,2015-01-03,1,1,1
ACB-C013129,Maria,Martinez,36,OH,Midwest,Retired,38889.14,518.0,Mass Market,5,2015-09-13,1,2,0
ACB-C013130,Hassan,Russo,28,CA,West,Employed - Part Time,74268.19,681.0,Mass Market,2,2016-02-14,0,3,1
ACB-C013131,Kevin,Kim,56,OH,Midwest,Student,62082.4,,Mass Market,4,2015-04-02,0,3,1
ACB-C013132,Aisha,Hernandez,47,CA,West,Unemployed,31800.94,744.0,Mass Market,1,2021-02-24,1,2,1
ACB-C013133,David,Lee,38,NC,Southeast,Government Employee,51597.6,641.0,Mass Market,4,2015-01-01,0,2,1
ACB-C013134,Kevin,Anderson,46,NY,Northeast,Employed - Part Time,434231.63,728.0,High Net Worth,1,2021-10-21,1,2,1
ACB-C013135,Mark,Jackson,30,NC,Southeast,Government Employee,44935.47,592.0,Mass Market,3,2024-12-24,0,4,1
ACB-C013136,Robert,Kim,18,PA,Northeast,Employed - Part Time,57665.55,681.0,Mass Market,3,2023-07-22,1,2,1
ACB-C013137,Susan,Nguyen,44,VA,Northeast,Employed - Part Time,114077.86,631.0,Emerging Affluent,4,2018-07-30,1,5,1
ACB-C013138,Daniel,Moore,32,TX,South,Self-Employed,42977.62,693.0,Mass Market,2,2017-03-07,1,1,1
ACB-C013139,Robert,Nguyen,43,TN,South,Employed - Part Time,46013.95,762.0,Mass Market,1,2016-03-14,1,1,1
ACB-C013140,Charles,Lee,64,TX,South,Employed - Full Time,66887.48,592.0,Mass Market,4,2023-04-04,0,5,1
ACB-C013141,Sarah,Kowalski,32,VA,Northeast,Student,59077.32,763.0,Mass Market,2,2019-10-30,1,3,1
ACB-C013142,Nancy,Russo,32,FL,Southeast,Government Employee,76452.23,750.0,Mass Market,2,2019-04-12,1,5,1
ACB-C013143,Maria,Brown,45,FL,Southeast,Self-Employed,64501.14,692.0,Mass Market,2,2024-06-28,1,1,1
ACB-C013144,Karen,Kowalski,30,TX,South,Government Employee,89556.12,747.0,Mass Market,1,2023-05-13,0,4,1
ACB-C013145,Daniel,Johnson,28,TX,South,Employed - Full Time,59767.02,771.0,Emerging Affluent,2,2016-09-15,1,3,1
ACB-C013146,Jennifer,Singh,20,OH,Midwest,,,725.0,Mass Market,2,2021-04-12,0,2,1
ACB-C013147,Susan,Martin,40,VA,Northeast,Self-Employed,127809.12,719.0,Affluent,2,2024-05-13,1,4,1
ACB-C013148,Mark,Nguyen,38,NC,Southeast,Employed - Full Time,40911.13,731.0,Emerging Affluent,2,2015-07-03,0,2,1
ACB-C013149,Nancy,Wilson,40,OH,Midwest,Government Employee,29957.73,761.0,Mass Market,2,2021-09-02,1,3,1
ACB-C013150,Priya,Patel,69,IL,Midwest,Retired,418154.4,636.0,High Net Worth,3,2015-10-14,1,5,1
ACB-C013151,Carlos,Brown,38,CA,West,Unemployed,57937.56,,Mass Market,4,2017-09-10,1,2,1
ACB-C013152,Angela,Martin,40,TX,South,Unemployed,65536.66,750.0,Mass Market,1,2021-10-10,1,3,1
ACB-C013153,Thomas,Ahmed,49,TX,South,Unemployed,41148.12,653.0,Mass Market,4,2018-03-07,1,2,1
ACB-C013154,Barbara,Wilson,47,FL,Southeast,Retired,77874.51,534.0,Emerging Affluent,5,2020-11-22,0,2,1
ACB-C013155,Thomas,Kowalski,34,CA,West,Employed - Part Time,52998.07,700.0,Mass Market,3,2025-04-01,1,2,1
ACB-C013156,Hassan,Jackson,53,TX,South,Employed - Full Time,39703.15,508.0,Mass Market,5,2019-08-04,0,3,1
ACB-C013157,Karen,Smith,25,CA,West,Employed - Part Time,52175.71,654.0,Mass Market,2,2017-09-12,1,2,1
ACB-C013158,David,Martinez,38,TX,South,Unemployed,35119.6,633.0,Emerging Affluent,4,2015-09-06,0,4,1
ACB-C013159,Mark,Lopez,45,TN,South,Retired,45565.03,697.0,Mass Market,3,2025-09-08,1,4,1
ACB-C013160,John,Johnson,53,CA,West,Employed - Full Time,36946.45,716.0,Mass Market,2,2018-12-01,1,3,1
ACB-C013161,Karen,Lopez,37,GA,Southeast,Employed - Full Time,,735.0,Mass Market,3,2015-04-28,0,1,1
ACB-C013162,Mark,Garcia,35,NC,Southeast,Employed - Full Time,223099.45,648.0,Affluent,3,2017-07-11,1,2,1
ACB-C013163,Kevin,Williams,50,GA,Southeast,Employed - Part Time,55896.42,788.0,Mass Market,1,2016-12-06,1,2,1
ACB-C013164,Jessica,Williams,40,TX,South,Self-Employed,57418.34,721.0,Mass Market,1,2020-04-07,1,5,1
ACB-C013165,David,Jones,43,FL,Southeast,Self-Employed,257250.67,667.0,Affluent,3,2025-03-18,1,2,1
ACB-C013166,Mark,Ahmed,38,TX,South,Unemployed,39094.32,702.0,Mass Market,3,2021-02-15,1,2,1
ACB-C013167,James,Smith,40,NY,Northeast,Self-Employed,54237.17,715.0,Emerging Affluent,3,2021-01-21,1,4,1
ACB-C013168,Elena,Russo,57,CA,West,Government Employee,156426.39,634.0,High Net Worth,3,2015-07-04,1,2,1
ACB-C013169,Michael,Miller,42,GA,Southeast,Employed - Full Time,,709.0,Affluent,1,2025-10-04,1,2,0
ACB-C013170,James,Okafor,32,OH,Midwest,Retired,70364.43,712.0,Mass Market,2,2016-06-02,1,5,1
ACB-C013171,Diana,Anderson,49,GA,Southeast,Employed - Part Time,25166.33,647.0,Mass Market,4,2018-06-09,0,2,1
ACB-C013172,Sarah,Johnson,28,NY,Northeast,Employed - Part Time,69583.86,548.0,Mass Market,4,2019-11-01,1,2,1
ACB-C013173,Thomas,Moore,58,FL,Southeast,Retired,155580.9,692.0,Affluent,3,2016-06-17,1,3,1
ACB-C013174,Robert,Brown,55,AZ,West,Self-Employed,155077.27,678.0,High Net Worth,5,2023-12-01,1,2,1
ACB-C013175,Michael,Wilson,30,CA,West,Unemployed,52977.93,536.0,Mass Market,4,2023-06-19,0,3,1
ACB-C013176,Patricia,Okafor,38,IL,Midwest,Student,78516.88,671.0,Emerging Affluent,1,2015-09-02,1,1,1
ACB-C013177,Daniel,Rodriguez,47,IL,Midwest,Retired,133756.76,650.0,Affluent,2,2015-11-01,1,2,1
ACB-C013178,Thomas,Ahmed,28,NY,Northeast,Self-Employed,25752.3,795.0,Mass Market,1,2026-02-26,1,4,1
ACB-C013179,Diana,Brown,32,FL,Southeast,Employed - Full Time,131541.99,691.0,Mass Market,2,2024-09-12,1,1,1
ACB-C013180,Linda,Nguyen,44,NY,Northeast,Retired,27951.44,630.0,Mass Market,3,2025-06-12,1,3,1
ACB-C013181,Barbara,Singh,38,TX,South,Self-Employed,30614.75,730.0,Mass Market,1,2024-04-01,1,2,1
ACB-C013182,Linda,Jackson,41,TX,South,Employed - Part Time,90350.13,632.0,Affluent,4,2018-12-04,1,2,1
ACB-C013183,Fatima,Ahmed,34,TX,South,Student,199945.67,706.0,Affluent,3,2015-04-19,1,3,1
ACB-C013184,Angela,Johnson,44,CA,West,Student,28499.64,706.0,Mass Market,3,2015-12-27,0,2,1
ACB-C013185,Wei,Rodriguez,35,GA,Southeast,Student,38390.75,779.0,Mass Market,1,2016-05-31,0,2,1
ACB-C013186,Diana,Rodriguez,37,AZ,West,Self-Employed,53578.3,744.0,Mass Market,1,2021-04-19,1,5,1
ACB-C013187,Nancy,Chen,57,CA,West,Self-Employed,34886.2,657.0,Emerging Affluent,3,2021-04-25,1,1,1
ACB-C013188,James,Okafor,44,VA,Northeast,Employed - Full Time,53041.38,562.0,Emerging Affluent,4,2025-09-30,1,3,1
ACB-C013189,Angela,Okafor,32,VA,Northeast,Student,32803.64,674.0,Mass Market,4,2019-07-19,1,2,0
ACB-C013190,Elena,Anderson,43,VA,Northeast,Government Employee,107321.69,682.0,Emerging Affluent,3,2020-12-29,0,4,1
ACB-C013191,Charles,Russo,31,AZ,West,Employed - Part Time,41565.06,713.0,Mass Market,2,2015-07-19,0,3,1
ACB-C013192,Aisha,Smith,49,FL,Southeast,Unemployed,37289.79,715.0,Mass Market,1,2021-02-05,0,4,1
ACB-C013193,Robert,Singh,62,TX,South,Student,411830.93,507.0,High Net Worth,4,2019-03-21,1,3,1
ACB-C013194,Karen,Jackson,33,GA,Southeast,Retired,36532.78,713.0,Mass Market,1,2020-04-07,1,2,1
ACB-C013195,Marcus,Nguyen,46,GA,Southeast,Retired,75162.74,680.0,Mass Market,3,2025-01-17,1,3,1
ACB-C013196,Wei,Williams,41,AZ,West,Employed - Part Time,129859.31,632.0,Mass Market,3,2015-01-16,1,2,1
ACB-C013197,Karen,Nguyen,40,PA,Northeast,Self-Employed,73869.25,762.0,Mass Market,2,2015-12-28,0,2,1
ACB-C013198,Linda,Lee,41,GA,Southeast,Unemployed,149899.95,666.0,Emerging Affluent,2,2024-10-06,1,2,1
ACB-C013199,Michael,Thomas,42,FL,Southeast,Government Employee,91343.83,559.0,Emerging Affluent,5,2025-12-16,1,3,1
ACB-C013200,Fatima,Park,56,CA,West,Student,145179.88,623.0,Affluent,4,2020-03-11,1,3,1
ACB-C013201,Daniel,Brown,28,TX,South,Unemployed,44121.3,515.0,Mass Market,4,2016-01-23,1,2,1
ACB-C013202,Angela,Rodriguez,54,GA,Southeast,Retired,67934.82,744.0,Mass Market,2,2021-06-05,0,4,1
ACB-C013203,Wei,Smith,35,GA,Southeast,Employed - Part Time,26714.48,740.0,Mass Market,1,2023-03-02,1,3,1
ACB-C013204,Karen,Okafor,37,AZ,West,Government Employee,107464.05,410.0,Emerging Affluent,5,2016-12-25,1,1,1
ACB-C013205,Mark,Ahmed,30,GA,Southeast,Government Employee,38022.2,739.0,Mass Market,1,2023-03-28,0,2,1
ACB-C013206,Angela,Jackson,45,TN,South,Employed - Full Time,162699.94,702.0,Affluent,3,2025-03-26,0,4,1
ACB-C013207,Thomas,Russo,47,NC,Southeast,Retired,48035.85,675.0,Mass Market,2,2025-08-06,0,3,1
ACB-C013208,Elena,Davis,37,AZ,West,Retired,59268.44,596.0,Mass Market,3,2018-09-04,0,2,1
ACB-C013209,Angela,Rodriguez,33,CA,West,Student,61424.33,654.0,Mass Market,2,2023-05-16,0,2,1
ACB-C013210,Wei,Anderson,64,AZ,West,Self-Employed,303093.1,591.0,High Net Worth,4,2023-04-30,0,3,0
ACB-C013211,Priya,Martin,35,OH,Midwest,Retired,48941.86,599.0,Mass Market,5,2018-04-08,0,1,1
ACB-C013212,Linda,Hernandez,33,CA,West,Retired,37007.86,721.0,Mass Market,2,2022-03-12,1,1,1
ACB-C013213,Mark,Rodriguez,24,CA,West,Government Employee,45441.74,688.0,Mass Market,1,2022-10-11,1,1,1
ACB-C013214,Priya,Rodriguez,29,VA,Northeast,Student,32631.56,633.0,Mass Market,3,2024-02-17,1,1,1
ACB-C013215,Michael,Martin,34,TX,South,Self-Employed,28109.98,733.0,Mass Market,2,2018-11-26,1,3,1
ACB-C013216,Hassan,Singh,25,NY,Northeast,Unemployed,23350.91,504.0,Mass Market,5,2024-01-05,1,2,1
ACB-C013217,Wei,Lopez,55,FL,Southeast,Employed - Full Time,60414.3,736.0,Mass Market,1,2023-05-07,1,1,1
ACB-C013218,James,Johnson,43,OH,Midwest,Unemployed,29436.6,702.0,Mass Market,1,2025-06-26,0,3,1
ACB-C013219,Angela,Russo,34,AZ,West,Government Employee,56031.8,655.0,Mass Market,3,2022-10-17,1,3,1
ACB-C013220,Hassan,Wilson,47,FL,Southeast,Employed - Full Time,46034.02,669.0,Mass Market,3,2021-07-23,0,2,1
ACB-C013221,Sarah,Johnson,37,NY,Northeast,Employed - Full Time,48100.83,770.0,Emerging Affluent,2,2018-04-24,0,2,1
ACB-C013222,James,Martin,65,PA,Northeast,Employed - Full Time,23055.56,712.0,Mass Market,2,2026-02-03,1,3,1
ACB-C013223,Fatima,Kim,50,IL,Midwest,Self-Employed,51492.92,719.0,Mass Market,2,2024-02-23,0,4,0
ACB-C013224,Thomas,Okafor,48,TN,South,Employed - Full Time,28350.42,715.0,Mass Market,2,2023-01-30,1,2,1
ACB-C013225,Thomas,Kowalski,47,NY,Northeast,Student,49324.22,693.0,Mass Market,2,2024-09-06,1,1,1
ACB-C013226,Carlos,Chen,26,CA,West,Student,88501.18,614.0,Emerging Affluent,4,2016-12-09,0,4,1
ACB-C013227,Priya,Hernandez,40,NY,Northeast,Student,50067.89,802.0,Emerging Affluent,1,2020-09-05,1,3,0
ACB-C013228,Elena,Russo,24,OH,Midwest,Government Employee,45196.72,696.0,Emerging Affluent,2,2018-02-01,0,1,1
ACB-C013229,Nancy,Park,43,TX,South,Employed - Full Time,41156.21,612.0,Mass Market,3,2022-06-19,0,1,1
ACB-C013230,Maria,Park,39,FL,Southeast,Student,39253.89,765.0,Mass Market,1,2023-01-17,0,3,1
ACB-C013231,Elena,Moore,54,TX,South,Government Employee,33243.69,555.0,Mass Market,4,2025-06-19,0,2,1
ACB-C013232,Linda,Smith,48,NY,Northeast,Student,19653.66,695.0,Mass Market,3,2025-02-09,1,1,1
ACB-C013233,Maria,Anderson,27,AZ,West,Employed - Part Time,66414.58,710.0,Mass Market,1,2018-09-07,1,3,1
ACB-C013234,Kevin,Russo,18,TX,South,Employed - Full Time,42725.37,687.0,Mass Market,4,2015-12-17,1,3,1
